id,property_type,room_type,price,accommodates,bathrooms,bedrooms,host_is_superhost,longitude,latitude,number_of_reviews,availability_365,review_scores_rating,minimum_nights,listing_url,region,price_per_person
25076988,Apartment,Entire home/apt,1112.0,6,2.0,2.0,f,-97.74815,30.2532,7,290,91.0,1,https://www.airbnb.com/rooms/25076988,South,185.33333333333334
25076989,Apartment,Entire home/apt,1112.0,6,2.0,2.0,f,-97.74686,30.25344,24,344,90.0,1,https://www.airbnb.com/rooms/25076989,South,185.33333333333334
25076990,Apartment,Entire home/apt,1112.0,6,2.0,2.0,f,-97.74811,30.25445,2,352,50.0,1,https://www.airbnb.com/rooms/25076990,South,185.33333333333334
25076991,Apartment,Entire home/apt,1112.0,6,2.0,2.0,f,-97.74762,30.25498,6,344,100.0,1,https://www.airbnb.com/rooms/25076991,South,185.33333333333334
25076992,Apartment,Entire home/apt,1112.0,6,2.0,2.0,f,-97.74750999999999,30.254479999999997,3,341,93.0,1,https://www.airbnb.com/rooms/25076992,South,185.33333333333334
25076993,Apartment,Entire home/apt,1112.0,6,2.0,2.0,f,-97.74678,30.2551,4,354,80.0,1,https://www.airbnb.com/rooms/25076993,South,185.33333333333334
25076994,Apartment,Entire home/apt,1112.0,6,2.0,2.0,f,-97.74733,30.253559999999997,1,344,100.0,1,https://www.airbnb.com/rooms/25076994,South,185.33333333333334
25076996,Apartment,Entire home/apt,1112.0,6,2.0,2.0,f,-97.74807,30.253390000000003,5,347,76.0,1,https://www.airbnb.com/rooms/25076996,South,185.33333333333334
25076997,Apartment,Entire home/apt,1112.0,6,2.0,2.0,f,-97.7471,30.253359999999997,2,357,90.0,1,https://www.airbnb.com/rooms/25076997,South,185.33333333333334
25076998,Apartment,Entire home/apt,1112.0,6,2.0,2.0,f,-97.74701,30.252809999999997,8,342,74.0,1,https://www.airbnb.com/rooms/25076998,South,185.33333333333334
25077006,Apartment,Entire home/apt,1112.0,6,2.0,2.0,f,-97.74677,30.25372,0,331,95.97287683414851,1,https://www.airbnb.com/rooms/25077006,South,185.33333333333334
25077008,Apartment,Entire home/apt,1112.0,4,1.0,1.0,f,-97.74748000000001,30.25324,2,300,60.0,1,https://www.airbnb.com/rooms/25077008,South,278.0
25077009,Apartment,Entire home/apt,1112.0,4,1.0,1.0,f,-97.74811,30.2537,1,317,100.0,1,https://www.airbnb.com/rooms/25077009,South,278.0
25077010,Apartment,Entire home/apt,1112.0,4,1.0,1.0,f,-97.74746999999999,30.253009999999996,2,305,70.0,1,https://www.airbnb.com/rooms/25077010,South,278.0
25077011,Apartment,Entire home/apt,1112.0,4,1.0,1.0,f,-97.74715,30.253420000000002,0,306,95.97287683414851,1,https://www.airbnb.com/rooms/25077011,South,278.0
25077012,Apartment,Entire home/apt,1112.0,4,1.0,1.0,f,-97.74733,30.25313,1,332,100.0,1,https://www.airbnb.com/rooms/25077012,South,278.0
25078985,Apartment,Entire home/apt,999.0,6,2.0,2.0,f,-97.7466,30.253359999999997,12,348,87.0,2,https://www.airbnb.com/rooms/25078985,South,166.5
25078987,Apartment,Entire home/apt,999.0,6,2.0,2.0,f,-97.74794,30.25422,9,341,89.0,2,https://www.airbnb.com/rooms/25078987,South,166.5
25078990,Apartment,Entire home/apt,999.0,6,2.0,2.0,f,-97.74658000000001,30.2546,5,354,85.0,2,https://www.airbnb.com/rooms/25078990,South,166.5
25078994,Apartment,Entire home/apt,999.0,6,2.0,2.0,f,-97.74694000000001,30.25495,19,315,88.0,2,https://www.airbnb.com/rooms/25078994,South,166.5
25078997,Apartment,Entire home/apt,999.0,6,2.0,2.0,f,-97.74732,30.254659999999998,8,348,88.0,2,https://www.airbnb.com/rooms/25078997,South,166.5
25079004,Apartment,Entire home/apt,999.0,6,2.0,2.0,f,-97.74683,30.254209999999997,4,344,90.0,2,https://www.airbnb.com/rooms/25079004,South,166.5
25079005,Apartment,Entire home/apt,999.0,6,2.0,2.0,f,-97.74854,30.25303,10,341,92.0,2,https://www.airbnb.com/rooms/25079005,South,166.5
25079008,Apartment,Entire home/apt,999.0,6,2.0,2.0,f,-97.74828000000001,30.25325,5,347,92.0,2,https://www.airbnb.com/rooms/25079008,South,166.5
25079010,Apartment,Entire home/apt,999.0,6,2.0,2.0,f,-97.74746,30.2533,14,344,91.0,2,https://www.airbnb.com/rooms/25079010,South,166.5
25079015,Apartment,Entire home/apt,999.0,6,2.0,2.0,f,-97.74656999999999,30.253120000000003,3,308,80.0,2,https://www.airbnb.com/rooms/25079015,South,166.5
25079018,Apartment,Entire home/apt,999.0,6,2.0,2.0,f,-97.74869,30.252979999999997,3,345,73.0,2,https://www.airbnb.com/rooms/25079018,South,166.5
25079029,Apartment,Entire home/apt,999.0,6,2.0,2.0,f,-97.74855,30.252909999999996,1,350,60.0,2,https://www.airbnb.com/rooms/25079029,South,166.5
25079032,Apartment,Entire home/apt,999.0,6,2.0,2.0,f,-97.74728,30.253490000000003,11,358,82.0,2,https://www.airbnb.com/rooms/25079032,South,166.5
25079034,Apartment,Entire home/apt,999.0,6,2.0,2.0,f,-97.74656,30.25321,2,357,80.0,2,https://www.airbnb.com/rooms/25079034,South,166.5
25079035,Apartment,Entire home/apt,999.0,6,2.0,2.0,f,-97.74798,30.2537,4,290,85.0,2,https://www.airbnb.com/rooms/25079035,South,166.5
25079039,Apartment,Entire home/apt,999.0,6,2.0,2.0,f,-97.7467,30.25447,3,342,73.0,2,https://www.airbnb.com/rooms/25079039,South,166.5
25079043,Apartment,Entire home/apt,999.0,6,2.0,2.0,f,-97.74840999999999,30.2532,4,352,87.0,2,https://www.airbnb.com/rooms/25079043,South,166.5
25080159,Apartment,Entire home/apt,999.0,8,2.0,3.0,f,-97.74818,30.253109999999996,9,296,95.0,2,https://www.airbnb.com/rooms/25080159,South,124.875
25080160,Apartment,Entire home/apt,999.0,8,2.0,3.0,f,-97.74671,30.253079999999997,21,304,82.0,2,https://www.airbnb.com/rooms/25080160,South,124.875
25080161,Apartment,Entire home/apt,999.0,8,2.0,3.0,f,-97.74701999999999,30.25437,14,336,83.0,2,https://www.airbnb.com/rooms/25080161,South,124.875
25084989,House,Entire home/apt,150.0,6,2.0,3.0,t,-97.71047,30.26424,24,124,100.0,2,https://www.airbnb.com/rooms/25084989,East,25.0
25092614,House,Entire home/apt,508.0,7,2.5,4.0,f,-97.79723,30.30735,1,260,100.0,2,https://www.airbnb.com/rooms/25092614,West,72.57142857142857
25096768,House,Private room,50.0,4,2.0,2.0,t,-97.78256999999999,30.453770000000002,4,0,100.0,1,https://www.airbnb.com/rooms/25096768,North,12.5
25100640,Condominium,Entire home/apt,400.0,6,2.0,2.0,f,-97.73878,30.25832,4,0,95.0,3,https://www.airbnb.com/rooms/25100640,Central,66.66666666666667
25109093,House,Entire home/apt,833.0,16,5.0,7.0,t,-97.92737,30.42478,29,315,96.0,2,https://www.airbnb.com/rooms/25109093,West,52.0625
25134302,Townhouse,Entire home/apt,189.0,4,2.0,2.0,t,-97.71871999999999,30.34181,31,97,100.0,2,https://www.airbnb.com/rooms/25134302,Central,47.25
25137252,Guesthouse,Entire home/apt,148.0,3,1.0,2.0,f,-97.71951999999999,30.30988,4,0,90.0,1,https://www.airbnb.com/rooms/25137252,Central,49.333333333333336
25141361,Apartment,Entire home/apt,150.0,2,1.0,1.0,f,-97.75759000000001,30.284190000000002,1,0,60.0,2,https://www.airbnb.com/rooms/25141361,Central,75.0
25154502,House,Private room,50.0,2,1.0,1.0,t,-97.83105,30.280540000000002,66,325,98.0,1,https://www.airbnb.com/rooms/25154502,West,25.0
25156197,House,Entire home/apt,100.0,2,1.0,2.0,f,-97.72901,30.3115,45,1,99.0,1,https://www.airbnb.com/rooms/25156197,Central,50.0
25157652,Apartment,Private room,931.0,4,4.0,4.0,f,-97.74969,30.28912,0,365,95.97287683414851,1,https://www.airbnb.com/rooms/25157652,Central,232.75
25158904,Apartment,Private room,35.0,4,1.0,1.0,t,-97.73101,30.231820000000003,131,131,97.0,1,https://www.airbnb.com/rooms/25158904,East,8.75
25165131,House,Private room,45.0,2,1.0,1.0,f,-97.91967,30.330109999999998,7,362,100.0,1,https://www.airbnb.com/rooms/25165131,West,22.5
25165381,House,Entire home/apt,175.0,6,1.0,2.0,t,-97.77535999999999,30.25208,56,307,100.0,2,https://www.airbnb.com/rooms/25165381,South,29.166666666666668
25179299,House,Entire home/apt,150.0,2,1.0,1.0,t,-97.71729,30.282629999999997,11,0,98.0,1,https://www.airbnb.com/rooms/25179299,East,75.0
25181818,House,Entire home/apt,129.0,6,3.0,3.0,f,-97.71529,30.31519,70,0,90.0,1,https://www.airbnb.com/rooms/25181818,Central,21.5
25191242,Townhouse,Entire home/apt,86.0,6,1.5,2.0,f,-97.76246,30.229,42,93,89.0,1,https://www.airbnb.com/rooms/25191242,South,14.333333333333334
25212015,House,Private room,65.0,5,1.0,1.0,f,-97.92016,30.32801,8,362,93.0,1,https://www.airbnb.com/rooms/25212015,West,13.0
25227143,Resort,Private room,234.0,6,2.0,2.0,f,-97.74741,30.27158,1,0,100.0,2,https://www.airbnb.com/rooms/25227143,Central,39.0
25233931,Apartment,Entire home/apt,90.0,3,1.0,1.0,t,-97.77162,30.23132,20,0,99.0,2,https://www.airbnb.com/rooms/25233931,South,30.0
25265129,House,Entire home/apt,600.0,6,2.0,3.0,f,-97.5852,30.25927,1,365,20.0,7,https://www.airbnb.com/rooms/25265129,East,100.0
25293881,Apartment,Entire home/apt,72.0,4,1.0,1.0,f,-97.7023,30.3055,6,0,92.0,2,https://www.airbnb.com/rooms/25293881,East,18.0
25323026,Tiny house,Entire home/apt,175.0,2,1.0,1.0,f,-97.93715999999999,30.236,2,8,100.0,2,https://www.airbnb.com/rooms/25323026,West,87.5
25325489,House,Entire home/apt,250.0,6,2.0,3.0,f,-97.85709,30.34845,0,365,95.97287683414851,14,https://www.airbnb.com/rooms/25325489,West,41.666666666666664
25339448,Apartment,Entire home/apt,120.0,2,1.0,1.0,f,-97.77204,30.242390000000004,2,6,100.0,2,https://www.airbnb.com/rooms/25339448,South,60.0
25344755,Bungalow,Entire home/apt,89.0,4,1.0,1.0,t,-97.72329,30.294659999999997,54,234,100.0,2,https://www.airbnb.com/rooms/25344755,Central,22.25
25366936,Apartment,Entire home/apt,53.0,4,1.0,1.0,f,-97.7259,30.2222,2,0,100.0,3,https://www.airbnb.com/rooms/25366936,East,13.25
25369629,House,Private room,36.0,2,1.0,1.0,t,-97.71424,30.418259999999997,16,54,100.0,3,https://www.airbnb.com/rooms/25369629,North,18.0
25373489,Bungalow,Entire home/apt,179.0,2,1.0,1.0,t,-97.77856,30.25607,39,345,99.0,1,https://www.airbnb.com/rooms/25373489,South,89.5
25379724,House,Entire home/apt,150.0,4,1.5,3.0,f,-97.72776999999999,30.35727,0,0,95.97287683414851,3,https://www.airbnb.com/rooms/25379724,Central,37.5
25380160,Guesthouse,Entire home/apt,170.0,3,1.0,1.0,t,-97.73503000000001,30.25812,21,0,100.0,2,https://www.airbnb.com/rooms/25380160,East,56.666666666666664
25381218,House,Entire home/apt,105.0,4,1.0,1.0,t,-97.74444,30.251009999999997,58,90,100.0,2,https://www.airbnb.com/rooms/25381218,South,26.25
25400565,House,Private room,29.0,2,1.0,1.0,t,-97.82358,30.178620000000002,141,45,99.0,1,https://www.airbnb.com/rooms/25400565,South,14.5
25402945,Loft,Entire home/apt,555.0,10,2.0,3.0,t,-97.74186999999999,30.267740000000003,41,149,97.0,1,https://www.airbnb.com/rooms/25402945,Central,55.5
25425850,Apartment,Entire home/apt,100.0,2,1.0,1.0,f,-97.76058,30.25664,2,0,90.0,3,https://www.airbnb.com/rooms/25425850,South,50.0
25425916,House,Private room,60.0,2,1.0,1.0,t,-97.81255,30.17547,67,173,99.0,1,https://www.airbnb.com/rooms/25425916,South,30.0
25428952,House,Private room,30.0,2,1.0,1.0,f,-97.73146,30.1936,14,0,99.0,1,https://www.airbnb.com/rooms/25428952,South,15.0
25429598,Apartment,Entire home/apt,120.0,4,2.0,2.0,f,-97.69516,30.44183,3,0,100.0,2,https://www.airbnb.com/rooms/25429598,North,30.0
25445629,Bungalow,Entire home/apt,120.0,6,2.0,3.0,t,-97.77944000000001,30.1941,65,138,97.0,2,https://www.airbnb.com/rooms/25445629,South,20.0
25447217,Apartment,Entire home/apt,55.0,3,1.0,1.0,f,-97.68508,30.256259999999997,91,87,91.0,1,https://www.airbnb.com/rooms/25447217,East,18.333333333333332
25449444,Townhouse,Entire home/apt,299.0,4,2.5,2.0,t,-97.76512,30.280009999999997,0,133,95.97287683414851,5,https://www.airbnb.com/rooms/25449444,Central,74.75
25452289,House,Private room,25.0,2,1.0,1.0,t,-97.68542,30.44254,85,5,100.0,1,https://www.airbnb.com/rooms/25452289,North,12.5
25454542,Condominium,Entire home/apt,219.0,6,2.0,2.0,t,-97.74714,30.2717,2,74,90.0,1,https://www.airbnb.com/rooms/25454542,Central,36.5
25454554,Condominium,Entire home/apt,219.0,6,2.0,2.0,t,-97.74754,30.271720000000002,0,36,95.97287683414851,1,https://www.airbnb.com/rooms/25454554,Central,36.5
25455813,House,Entire home/apt,104.0,3,1.0,2.0,t,-97.75583,30.308000000000003,43,15,95.0,2,https://www.airbnb.com/rooms/25455813,Central,34.666666666666664
25456126,House,Entire home/apt,134.0,4,1.0,1.0,t,-97.7183,30.271420000000003,92,333,100.0,1,https://www.airbnb.com/rooms/25456126,East,33.5
25459014,House,Private room,55.0,2,1.0,1.0,f,-97.73773,30.21961,11,0,98.0,1,https://www.airbnb.com/rooms/25459014,East,27.5
25460958,House,Entire home/apt,245.0,5,1.0,2.0,f,-97.71224000000001,30.30892,12,179,97.0,2,https://www.airbnb.com/rooms/25460958,Central,49.0
25484373,House,Entire home/apt,55.0,6,1.0,3.0,f,-97.69404,30.27921,0,0,95.97287683414851,7,https://www.airbnb.com/rooms/25484373,East,9.166666666666666
25485814,House,Entire home/apt,200.0,7,2.0,4.0,f,-97.7436,30.51152,19,178,96.0,2,https://www.airbnb.com/rooms/25485814,North,28.571428571428573
25502983,Condominium,Entire home/apt,199.0,5,1.0,2.0,f,-97.73477,30.254379999999998,5,0,100.0,2,https://www.airbnb.com/rooms/25502983,East,39.8
25505745,Cottage,Private room,20.0,2,1.0,1.0,f,-97.69635,30.27618,9,0,98.0,1,https://www.airbnb.com/rooms/25505745,East,10.0
25510652,Apartment,Private room,35.0,5,1.0,1.0,t,-97.73031999999999,30.231759999999998,97,165,96.0,1,https://www.airbnb.com/rooms/25510652,East,7.0
25518906,Townhouse,Entire home/apt,89.0,5,1.0,2.0,f,-97.72009,30.27395,111,252,95.0,1,https://www.airbnb.com/rooms/25518906,East,17.8
25519435,Bungalow,Entire home/apt,175.0,3,1.0,2.0,t,-97.73103,30.307879999999997,3,0,100.0,30,https://www.airbnb.com/rooms/25519435,Central,58.333333333333336
25534810,Cottage,Entire home/apt,425.0,4,1.0,2.0,f,-97.69504,30.2751,4,0,90.0,2,https://www.airbnb.com/rooms/25534810,East,106.25
25537994,House,Entire home/apt,199.0,8,2.5,3.0,t,-97.72445,30.27148,135,319,99.0,2,https://www.airbnb.com/rooms/25537994,East,24.875
25538708,House,Private room,35.0,2,1.5,1.0,t,-97.78947,30.494259999999997,34,84,100.0,2,https://www.airbnb.com/rooms/25538708,North,17.5
25548367,House,Private room,25.0,2,1.0,1.0,f,-97.80769000000001,30.45979,115,0,99.0,2,https://www.airbnb.com/rooms/25548367,North,12.5
25549057,House,Entire home/apt,475.0,16,3.0,4.0,t,-97.96781,30.18338,57,333,98.0,2,https://www.airbnb.com/rooms/25549057,South,29.6875
25569481,House,Private room,27.0,2,1.0,1.0,f,-97.77403000000001,30.220570000000002,3,13,100.0,30,https://www.airbnb.com/rooms/25569481,South,13.5
25572440,Serviced apartment,Hotel room,145.0,6,2.0,2.0,t,-97.7158,30.27996,73,168,97.0,1,https://www.airbnb.com/rooms/25572440,East,24.166666666666668
25586186,House,Private room,45.0,2,1.5,1.0,f,-97.70085,30.26874,17,0,99.0,1,https://www.airbnb.com/rooms/25586186,East,22.5
25594480,Apartment,Entire home/apt,99.0,3,1.0,1.0,f,-97.72185999999999,30.23913,122,66,96.0,2,https://www.airbnb.com/rooms/25594480,East,33.0
25612708,Apartment,Entire home/apt,115.0,6,1.5,2.0,f,-97.77773,30.228740000000002,6,0,100.0,2,https://www.airbnb.com/rooms/25612708,South,19.166666666666668
25614349,House,Private room,100.0,7,1.5,2.0,f,-97.771,30.43168,8,43,85.0,1,https://www.airbnb.com/rooms/25614349,North,14.285714285714286
25615154,Townhouse,Entire home/apt,99.0,5,1.5,2.0,f,-97.73699,30.22757,3,0,93.0,2,https://www.airbnb.com/rooms/25615154,East,19.8
25615888,House,Private room,50.0,3,1.5,1.0,f,-97.77149,30.431520000000003,18,174,88.0,3,https://www.airbnb.com/rooms/25615888,North,16.666666666666668
25616722,House,Private room,50.0,3,1.5,1.0,f,-97.77131999999999,30.432240000000004,16,180,89.0,1,https://www.airbnb.com/rooms/25616722,North,16.666666666666668
25621580,Guesthouse,Entire home/apt,120.0,6,1.0,2.0,t,-97.75965,30.284409999999998,88,0,98.0,1,https://www.airbnb.com/rooms/25621580,Central,20.0
25634907,Condominium,Entire home/apt,299.0,16,2.0,3.0,f,-97.74826999999999,30.28691,39,337,95.0,2,https://www.airbnb.com/rooms/25634907,Central,18.6875
25637723,House,Private room,68.0,2,1.0,1.0,t,-97.79420999999999,30.22653,21,0,100.0,2,https://www.airbnb.com/rooms/25637723,South,34.0
25666533,House,Entire home/apt,120.0,4,1.0,2.0,f,-97.72004,30.347490000000004,0,230,95.97287683414851,45,https://www.airbnb.com/rooms/25666533,Central,30.0
25673979,Townhouse,Private room,20.0,1,1.0,1.0,t,-97.7783,30.19087,55,0,100.0,2,https://www.airbnb.com/rooms/25673979,South,20.0
25675438,House,Entire home/apt,102.0,5,1.0,2.0,f,-97.81026,30.20904,0,0,95.97287683414851,4,https://www.airbnb.com/rooms/25675438,South,20.4
25683962,Apartment,Entire home/apt,62.0,3,1.0,1.0,f,-97.75039,30.291009999999996,15,90,91.0,25,https://www.airbnb.com/rooms/25683962,Central,20.666666666666668
25687305,Condominium,Entire home/apt,60.0,4,1.0,1.0,f,-97.72565999999999,30.29342,5,0,92.0,2,https://www.airbnb.com/rooms/25687305,Central,15.0
25691630,Bungalow,Entire home/apt,100.0,3,2.5,2.0,f,-97.78068,30.220779999999998,14,0,97.0,2,https://www.airbnb.com/rooms/25691630,South,33.333333333333336
25714379,House,Entire home/apt,84.0,5,1.0,2.0,t,-97.68896,30.25631,7,347,97.0,30,https://www.airbnb.com/rooms/25714379,East,16.8
25729634,House,Entire home/apt,125.0,6,2.5,4.0,t,-97.69142,30.41876,90,303,100.0,2,https://www.airbnb.com/rooms/25729634,North,20.833333333333332
25740118,Condominium,Private room,30.0,2,1.0,1.0,f,-97.70493,30.30735,6,0,100.0,21,https://www.airbnb.com/rooms/25740118,East,15.0
25740919,Apartment,Private room,35.0,3,1.0,1.0,f,-97.75242,30.40227,6,89,97.0,1,https://www.airbnb.com/rooms/25740919,North,11.666666666666666
25769244,House,Entire home/apt,250.0,6,1.5,2.0,f,-97.93044,30.41899,4,0,100.0,2,https://www.airbnb.com/rooms/25769244,West,41.666666666666664
25774955,Apartment,Entire home/apt,105.0,3,1.0,1.0,f,-97.7329,30.29895,36,317,92.0,2,https://www.airbnb.com/rooms/25774955,Central,35.0
25775122,Guesthouse,Entire home/apt,69.0,2,1.0,1.0,t,-97.92318,30.42108,79,88,99.0,1,https://www.airbnb.com/rooms/25775122,West,34.5
25777535,Bungalow,Private room,50.0,4,1.5,2.0,f,-97.74148000000001,30.22965,0,0,95.97287683414851,1,https://www.airbnb.com/rooms/25777535,East,12.5
25781968,Apartment,Entire home/apt,35.0,2,1.0,1.0,f,-97.73965,30.293309999999998,10,0,98.0,2,https://www.airbnb.com/rooms/25781968,Central,17.5
25797923,Apartment,Entire home/apt,180.0,3,1.0,1.0,f,-97.72572,30.39677,1,0,100.0,1,https://www.airbnb.com/rooms/25797923,North,60.0
25814790,House,Private room,60.0,2,1.0,1.0,f,-97.77017,30.24969,6,0,100.0,1,https://www.airbnb.com/rooms/25814790,South,30.0
25814897,Apartment,Entire home/apt,75.0,3,1.0,1.0,t,-97.7554,30.225459999999998,77,48,95.0,1,https://www.airbnb.com/rooms/25814897,South,25.0
25815831,House,Entire home/apt,155.0,5,2.0,2.0,f,-97.73156999999999,30.197640000000003,10,0,100.0,7,https://www.airbnb.com/rooms/25815831,South,31.0
25827103,Condominium,Entire home/apt,79.0,4,2.0,2.0,t,-97.74198,30.2269,18,0,98.0,2,https://www.airbnb.com/rooms/25827103,East,19.75
25833363,House,Private room,32.0,2,1.0,1.0,t,-97.7005,30.199440000000003,118,0,99.0,1,https://www.airbnb.com/rooms/25833363,South,16.0
25835329,Hostel,Hotel room,40.0,2,1.0,1.0,f,-97.74457,30.282709999999998,14,0,79.0,1,https://www.airbnb.com/rooms/25835329,Central,20.0
25839785,Condominium,Entire home/apt,200.0,5,2.0,2.0,f,-97.75121,30.27641,63,13,95.0,2,https://www.airbnb.com/rooms/25839785,Central,40.0
25840498,House,Entire home/apt,150.0,6,1.0,2.0,t,-97.72809000000001,30.2973,89,62,99.0,1,https://www.airbnb.com/rooms/25840498,Central,25.0
25842709,OTHER,Entire home/apt,180.0,10,2.0,3.0,t,-97.65046,30.33875,35,355,96.0,2,https://www.airbnb.com/rooms/25842709,East,18.0
25857202,Condominium,Entire home/apt,380.0,8,3.0,3.0,f,-97.98578,30.37511,4,309,90.0,2,https://www.airbnb.com/rooms/25857202,West,47.5
25862482,House,Entire home/apt,29.0,8,2.0,3.0,f,-97.78003000000001,30.22575,8,0,100.0,1,https://www.airbnb.com/rooms/25862482,South,3.625
25867686,Serviced apartment,Hotel room,99.0,2,1.0,1.0,f,-97.72529,30.260070000000002,57,107,95.0,1,https://www.airbnb.com/rooms/25867686,East,49.5
25867746,House,Entire home/apt,1110.0,11,3.0,4.0,f,-97.79139,30.248690000000003,51,330,96.0,2,https://www.airbnb.com/rooms/25867746,South,100.9090909090909
25867762,Serviced apartment,Hotel room,115.0,4,1.0,1.0,f,-97.72516999999999,30.26195,57,107,96.0,1,https://www.airbnb.com/rooms/25867762,East,28.75
25867871,House,Entire home/apt,216.0,6,2.0,3.0,f,-97.73881,30.229490000000002,7,365,100.0,2,https://www.airbnb.com/rooms/25867871,East,36.0
25870401,House,Entire home/apt,133.0,12,2.5,4.0,t,-97.69112,30.22273,66,17,99.0,1,https://www.airbnb.com/rooms/25870401,East,11.083333333333334
25889655,Apartment,Entire home/apt,70.0,3,1.0,1.0,f,-97.72403,30.27556,13,185,94.0,1,https://www.airbnb.com/rooms/25889655,East,23.333333333333332
25889934,House,Entire home/apt,875.0,10,6.0,5.0,t,-97.9159,30.393890000000003,0,7,95.97287683414851,2,https://www.airbnb.com/rooms/25889934,West,87.5
25890833,Condominium,Entire home/apt,229.0,6,2.0,2.0,t,-97.74714,30.2717,0,8,95.97287683414851,2,https://www.airbnb.com/rooms/25890833,Central,38.166666666666664
25892505,Condominium,Entire home/apt,44.0,4,1.0,1.0,t,-97.78497,30.208909999999996,88,354,95.0,1,https://www.airbnb.com/rooms/25892505,South,11.0
25908107,House,Entire home/apt,91.0,2,1.0,1.0,f,-97.71788000000001,30.26057,2,305,100.0,30,https://www.airbnb.com/rooms/25908107,East,45.5
25913252,House,Entire home/apt,159.0,6,2.0,3.0,f,-97.73218,30.24393,48,65,94.0,2,https://www.airbnb.com/rooms/25913252,East,26.5
25932937,House,Entire home/apt,295.0,8,3.0,4.0,f,-97.74323000000001,30.31418,2,0,90.0,5,https://www.airbnb.com/rooms/25932937,Central,36.875
25934316,Apartment,Entire home/apt,299.0,6,2.0,2.0,f,-97.71008,30.28142,41,250,97.0,1,https://www.airbnb.com/rooms/25934316,East,49.833333333333336
25949725,Serviced apartment,Entire home/apt,95.0,4,1.0,1.0,t,-97.71785,30.279290000000003,47,170,98.0,1,https://www.airbnb.com/rooms/25949725,East,23.75
25951649,House,Private room,60.0,4,1.0,2.0,t,-97.6329,30.21888,30,14,99.0,2,https://www.airbnb.com/rooms/25951649,East,15.0
25963063,Bungalow,Entire home/apt,197.0,8,2.0,3.0,t,-97.74704,30.2457,30,0,99.0,2,https://www.airbnb.com/rooms/25963063,South,24.625
25969462,OTHER,Private room,95.0,2,1.0,1.0,t,-97.65093,30.33785,1,355,100.0,1,https://www.airbnb.com/rooms/25969462,East,47.5
25971310,House,Entire home/apt,333.0,13,3.5,4.0,t,-97.72069,30.25051,38,318,97.0,2,https://www.airbnb.com/rooms/25971310,East,25.615384615384617
25979660,House,Entire home/apt,110.0,4,1.0,1.0,t,-97.70684,30.22695,44,325,96.0,1,https://www.airbnb.com/rooms/25979660,East,27.5
25997143,Apartment,Entire home/apt,299.0,6,2.0,2.0,f,-97.71008,30.28142,45,244,95.0,1,https://www.airbnb.com/rooms/25997143,East,49.833333333333336
26003152,Condominium,Private room,70.0,2,1.0,1.0,t,-97.71846,30.280109999999997,13,55,98.0,2,https://www.airbnb.com/rooms/26003152,East,35.0
26007796,House,Entire home/apt,360.0,8,2.0,3.0,t,-97.87324,30.346840000000004,2,323,100.0,2,https://www.airbnb.com/rooms/26007796,West,45.0
26008727,Apartment,Entire home/apt,50.0,4,1.0,1.0,t,-97.73664000000001,30.343190000000003,83,286,97.0,30,https://www.airbnb.com/rooms/26008727,Central,12.5
26010785,House,Entire home/apt,229.0,12,2.5,3.0,f,-97.73009,30.26091,46,137,95.0,3,https://www.airbnb.com/rooms/26010785,East,19.083333333333332
26012073,House,Entire home/apt,63.0,2,1.0,1.0,t,-97.71555,30.265729999999998,67,74,99.0,2,https://www.airbnb.com/rooms/26012073,East,31.5
26033398,House,Private room,71.0,2,1.0,1.0,t,-97.69747,30.221590000000003,136,33,99.0,2,https://www.airbnb.com/rooms/26033398,East,35.5
26033929,Apartment,Entire home/apt,90.0,2,1.0,1.0,t,-97.76005,30.25668,27,43,98.0,2,https://www.airbnb.com/rooms/26033929,South,45.0
26037511,House,Entire home/apt,250.0,8,1.0,3.0,t,-97.73678000000001,30.254990000000003,47,245,100.0,2,https://www.airbnb.com/rooms/26037511,East,31.25
26041344,House,Entire home/apt,204.0,8,2.0,3.0,t,-97.8041,30.21779,29,31,98.0,1,https://www.airbnb.com/rooms/26041344,South,25.5
26057807,House,Entire home/apt,199.0,8,2.0,3.0,t,-97.7187,30.264470000000003,14,0,92.0,2,https://www.airbnb.com/rooms/26057807,East,24.875
26062397,House,Entire home/apt,120.0,4,1.0,1.0,t,-97.74651,30.249840000000003,68,98,100.0,2,https://www.airbnb.com/rooms/26062397,South,30.0
26074371,House,Private room,80.0,4,2.0,2.0,f,-97.74239,30.37712,2,88,100.0,2,https://www.airbnb.com/rooms/26074371,North,20.0
26079316,Townhouse,Entire home/apt,90.0,6,2.5,2.0,f,-97.7787,30.4346,14,323,91.0,1,https://www.airbnb.com/rooms/26079316,North,15.0
26081112,Apartment,Entire home/apt,299.0,6,2.0,2.0,f,-97.71008,30.28142,49,273,94.0,1,https://www.airbnb.com/rooms/26081112,East,49.833333333333336
26107354,House,Private room,35.0,2,1.0,1.0,t,-97.73175,30.365209999999998,158,301,96.0,1,https://www.airbnb.com/rooms/26107354,Central,17.5
26108133,Condominium,Private room,73.0,2,1.0,1.0,f,-97.71656999999999,30.27085,6,5,100.0,3,https://www.airbnb.com/rooms/26108133,East,36.5
26108402,Townhouse,Private room,55.0,2,1.5,1.0,f,-97.69752,30.220129999999997,19,324,98.0,1,https://www.airbnb.com/rooms/26108402,East,27.5
